Wall time,Step,Value
1607118993.591429,7,1813.64013671875
1607119218.476752,20,1266.82568359375
1607119323.45459,26,1081.44189453125
1607119600.853572,42,798.8138427734375
1607119635.438469,44,784.9088134765625
1607119687.264393,47,738.2244873046875
1607119825.977646,55,650.0635375976562
1607119877.796581,58,623.2463989257812
1607120138.033857,73,446.7718811035156
1607120190.011544,76,421.4031066894531
1607120537.180077,96,266.0682067871094
1607120675.325654,104,226.62985229492188
1607120726.967709,107,230.6768035888672
1607120744.139046,108,219.3524932861328
1607120864.461641,115,207.35403442382812
1607121088.718726,128,152.67657470703125
1607121311.796593,141,117.11637878417969
1607121501.093911,152,124.66485595703125
1607121587.202866,157,110.51045989990234
1607121638.771602,160,107.0674057006836
1607121793.901274,169,108.30281829833984
1607121811.242302,170,98.15475463867188
1607121983.469599,180,108.05360412597656
1607122069.653384,185,81.76466369628906
1607122104.017694,187,91.07462310791016
1607122121.143137,188,70.80624389648438
1607122190.139542,192,84.19218444824219
1607122327.56674,200,116.46712493896484
1607122465.29433,208,69.95460510253906
1607122482.441909,209,89.34321594238281
1607122568.553093,214,77.4823226928711
1607122757.827671,225,81.063720703125
1607122861.790221,231,98.41151428222656
1607122948.525143,236,66.14399719238281
1607123207.326458,251,81.53353881835938
1607123310.36272,257,69.23983001708984
1607123396.254685,262,60.00443649291992
1607123516.231964,269,68.69682312011719
1607123585.005647,273,51.459739685058594
1607123619.305511,275,91.46095275878906
1607123946.627115,294,66.73590087890625
1607124032.47079,299,62.72980499267578
1607124049.65148,300,58.313209533691406
1607124135.711101,305,59.48753356933594
1607124221.738354,310,65.82467651367188
1607124256.226028,312,75.3189926147461
1607124393.794286,320,57.299930572509766
1607124410.937519,321,64.01478576660156
1607124600.265096,332,52.08909606933594
1607124755.069211,341,51.6699333190918
1607124892.255048,349,48.42535400390625
1607125166.464551,365,54.012351989746094
1607125235.156299,369,47.40509796142578
1607125407.050453,379,63.89227294921875
1607126162.837748,423,33.37947082519531
1607126179.960399,424,86.05805969238281
1607126316.807584,432,38.23644256591797
1607126471.731446,441,32.58877182006836
1607126506.4107,443,53.752254486083984
1607126523.691412,444,36.8831901550293
1607126575.533963,447,47.1053466796875
1607126679.782963,453,52.77712631225586
1607126834.379682,462,51.033164978027344
1607126886.078372,465,70.94619750976562
1607126903.258915,466,44.90930938720703
1607127075.654519,476,45.518699645996094
1607127368.058349,493,38.72785949707031
1607127402.542113,495,40.92854309082031
1607127729.719992,514,35.90459060668945
1607127764.203301,516,23.77716636657715
1607127815.557556,519,39.32823181152344
1607127953.29557,527,34.73276138305664
1607128056.397872,533,43.885189056396484
1607128090.899428,535,31.979684829711914
1607128142.699921,538,32.4022102355957
1607128246.576623,544,36.118743896484375
1607128332.826233,549,31.881698608398438
1607128505.190903,559,23.963533401489258
1607128608.637211,565,43.546966552734375
1607128712.027481,571,35.77449035644531
1607128780.952255,575,23.155153274536133
1607128884.395703,581,36.95377731323242
1607128918.69703,583,30.38566017150879
1607128970.19992,586,38.930091857910156
1607129004.559225,588,38.696102142333984
1607129021.734543,589,35.47624206542969
