Wall time,Step,Value
1607118993.591183,7,1.5555555364699103e-05
1607119218.476486,20,4.444444493856281e-05
1607119323.454327,26,5.7777779147727415e-05
1607119600.853305,42,9.333333582617342e-05
1607119635.43821,44,9.777777449926361e-05
1607119687.264074,47,0.00010444444342283532
1607119825.977393,55,0.00012222221994306892
1607119877.796306,58,0.00012888888886664063
1607120138.033616,73,0.00016222221893258393
1607120190.011293,76,0.00016888888785615563
1607120537.179804,96,0.00021333333279471844
1607120675.325403,104,0.00023111111659090966
1607120726.967443,107,0.00023777777096256614
1607120744.138698,108,0.00023999999393709004
1607120864.461366,115,0.00025555555475875735
1607121088.718476,128,0.0002844444534275681
1607121311.796308,141,0.00031333332299254835
1607121501.093657,152,0.00033777777571231127
1607121587.202621,157,0.0003488888905849308
1607121638.771354,160,0.0003555555595085025
1607121793.901011,169,0.0003755555662792176
1607121811.242055,170,0.0003777777892537415
1607121983.469345,180,0.00039999998989515007
1607122069.65312,185,0.0004111111047677696
1607122104.017442,187,0.0004155555507168174
1607122121.142888,188,0.0004177777736913413
1607122190.13927,192,0.0004266666655894369
1607122327.566489,200,0.0004444444493856281
1607122465.294064,208,0.0004622222331818193
1607122482.441667,209,0.0004644444561563432
1607122568.552818,214,0.0004755555419251323
1607122757.827416,225,0.0005000000237487257
1607122861.789961,231,0.0005133333615958691
1607122948.524885,236,0.0005244444473646581
1607123207.326194,251,0.0005577777628786862
1607123310.362479,257,0.0005711111007258296
1607123396.25443,262,0.0005822222447022796
1607123516.231703,269,0.0005977777764201164
1607123585.005404,273,0.000606666668318212
1607123619.305259,275,0.0006111111142672598
1607123946.626862,294,0.0006533333216793835
1607124032.470536,299,0.0006644444656558335
1607124049.651225,300,0.0006666666595265269
1607124135.710832,305,0.0006777778035029769
1607124221.738104,310,0.000688888889271766
1607124256.225769,312,0.0006933333352208138
1607124393.794047,320,0.000711111119017005
1607124410.937269,321,0.0007133333128876984
1607124600.264835,332,0.0007377777947112918
1607124755.068951,341,0.0007577777723781765
1607124892.254773,349,0.0007755555561743677
1607125166.464282,365,0.0008111111237667501
1607125235.156006,369,0.0008200000156648457
1607125407.050202,379,0.0008422222454100847
1607126162.837488,423,0.0009399999980814755
1607126179.960109,424,0.0009422222501598299
1607126316.807307,432,0.0009599999757483602
1607126471.731196,441,0.0009800000116229057
1607126506.410428,443,0.0009844443993642926
1607126523.691146,444,0.000986666651442647
1607126575.533712,447,0.0009933332912623882
1607126679.782721,453,0.0009999991161748767
1607126834.379435,462,0.000999986776150763
1607126886.078118,465,0.0009999793255701661
1607126903.258646,466,0.0009999764151871204
1607127075.654274,476,0.000999937765300274
1607127368.058096,493,0.0009998298482969403
1607127402.541859,495,0.0009998136665672064
1607127729.719719,514,0.0009996230946853757
1607127764.203046,516,0.0009995991131290793
1607127815.557265,519,0.0009995618602260947
1607127953.295302,527,0.0009994544088840485
1607128056.397604,533,0.0009993660496547818
1607128090.899186,535,0.0009993351995944977
1607128142.699675,538,0.0009992873528972268
1607128246.576361,544,0.0009991868864744902
1607128332.825974,549,0.000999098177999258
1607128505.190642,559,0.0009989069076254964
1607128608.63696,565,0.0009987832745537162
1607128712.027228,571,0.0009986530058085918
1607128780.951964,575,0.0009985625511035323
1607128884.395462,581,0.0009984213393181562
1607128918.696776,583,0.0009983727941289544
1607128970.199656,586,0.0009982985211536288
1607129004.558942,588,0.0009982482297345996
1607129021.734279,589,0.0009982227347791195
1607129107.550833,594,0.000998092582449317
1607129124.761341,595,0.0009980660397559404
1607129279.023228,604,0.00099781877361238
1607129416.32434,612,0.0009975864086300135
1607129502.372183,617,0.000997435301542282
1607129588.308949,622,0.0009972795378416777
1607129622.655847,624,0.0009972159750759602
1607129829.09136,636,0.0009968191152438521
1607129949.5821,643,0.0009965754579752684
1607129966.8903,644,0.0009965399513021111
1607130001.343607,646,0.0009964682394638658
1607130053.813121,649,0.0009963595075532794
1607130088.536795,651,0.0009962860494852066
1607130295.759732,663,0.0009958299342542887
1607130347.144026,666,0.0009957118891179562
1607130415.849926,670,0.0009955518180504441
1607130467.319484,673,0.0009954298147931695
1607130518.812096,676,0.0009953062981367111
1607130588.332695,680,0.000995138892903924
1607130605.543983,681,0.0009950966341421008
1607130674.052052,685,0.000994925620034337
1607130759.781734,690,0.0009947078069671988
1607130949.341271,701,0.0009942124597728252
1607131069.939475,708,0.0009938857983797789
1607131207.81609,716,0.00099350162781775
1607131276.390074,720,0.0009933051187545061
1607131344.881881,724,0.0009931058157235384
1607131362.018989,725,0.0009930555243045092
1607131481.825084,732,0.0009926983620971441
1607131636.139165,741,0.0009922260651364923
1607131704.719769,745,0.0009920115116983652
1607131773.207259,749,0.0009917939314618707
1607131841.988838,753,0.0009915735572576523
1607131859.235915,754,0.0009915180271491408
1607131928.320047,758,0.000991293927654624
1607132083.879971,767,0.000990779371932149
1607132152.911571,771,0.000990545959211886
1607132170.135121,772,0.0009904870530590415
1607132187.426367,773,0.000990428146906197
1607132221.925558,775,0.0009903096361085773
1607132239.189642,776,0.0009902500314638019
1607132342.976857,782,0.0009898891439661384
1607132412.043129,786,0.0009896447882056236
1607132429.378464,787,0.000989583320915699
1607132463.899697,789,0.0009894598042592406
1607132550.324346,794,0.0009891476947814226
1607132567.614981,795,0.0009890847140923142
1607132584.894241,796,0.000989021616987884
1607132654.038437,800,0.0009887672495096922
1607132723.293846,804,0.0009885099716484547
1607132809.535357,809,0.0009881844744086266
1607132826.76047,810,0.0009881188161671162
1607132844.012182,811,0.0009880529250949621
1607133240.565618,834,0.0009864892344921827
1607133309.683802,838,0.0009862076258286834
1607133344.246281,840,0.0009860657155513763
1607133430.480053,845,0.0009857078548520803
1607133846.731902,869,0.0009839279809966683
1607133881.307442,871,0.0009837750112637877
1607133967.585196,876,0.0009833895601332188
1607134002.133052,878,0.000983234029263258
1607134071.131241,882,0.0009829209884628654
1607134105.616001,884,0.0009827634785324335
1607134243.724101,892,0.0009821259882301092
1607134346.819266,898,0.000981640419922769
1607134416.910091,902,0.0009813131764531136
1607134538.273161,909,0.000980733660981059
1607134572.864931,911,0.0009805664885789156
1607134676.874337,917,0.0009800607804208994
1607134711.566822,919,0.000979890814051032
1607134763.522749,922,0.0009796344675123692
1607134815.50965,925,0.0009793766075745225
1607134953.759803,933,0.0009786811424419284
1607134971.109155,934,0.0009785933652892709
1607135022.836559,937,0.0009783291025087237
1607135143.883984,944,0.0009777063969522715
1607135195.796297,947,0.0009774367790669203
1607135351.982861,956,0.0009766187286004424
1607135421.408185,960,0.0009762505651451647
1607135473.315923,963,0.0009759726235643029
1607135490.612339,964,0.0009758796077221632
1607135646.256013,973,0.0009750347235240042
1607135663.617397,974,0.0009749399614520371
1607135733.13757,978,0.0009745591669343412
1607135767.804049,980,0.0009743677801452577
1607135785.174885,981,0.0009742717957124114
1607135854.674074,985,0.0009738861117511988
1607135872.02277,986,0.0009737893124110997
1607135924.005697,989,0.0009734976920299232
1607135941.421136,990,0.0009734001359902322
1607136080.273699,998,0.0009726135176606476
1607136149.697783,1002,0.0009722160175442696
1607136184.4132,1004,0.0009720161906443536
1607136219.154188,1006,0.0009718157234601676
1607136236.541968,1007,0.0009717151988297701
1607136392.728448,1016,0.0009708028519526124
1607136444.871381,1019,0.0009704956319183111
1607136583.963502,1027,0.0009696686756797135
1607136618.804071,1029,0.0009694602340459824
1607136792.555191,1039,0.0009684075484983623
1607136913.908134,1046,0.000967660453170538
1607137139.30293,1059,0.0009662505472078919
1607137244.150708,1065,0.0009655900066718459
1607137296.621967,1068,0.0009652574663050473
1607137331.607587,1070,0.0009650348802097142
1607137400.87982,1074,0.0009645877289585769
1607137470.066356,1078,0.0009641377837397158
1607137504.702297,1080,0.0009639117633923888
1607137591.366803,1085,0.0009633438312448561
1607137608.661492,1086,0.0009632297442294657
1607137765.455005,1095,0.0009621951030567288
1607137869.484671,1101,0.0009614977170713246
1607137938.823497,1105,0.0009610293782316148
1607137956.07742,1106,0.0009609118569642305
1607138129.628598,1116,0.0009597274474799633
1607138216.240564,1121,0.0009591288981027901
1607138459.371995,1135,0.000957430514972657
1607138493.965001,1137,0.0009571852278895676
1607138839.038846,1157,0.0009546949877403677
1607138856.301789,1158,0.0009545687353238463
1607138925.152424,1162,0.0009540619794279337
1607138942.472985,1163,0.0009539348538964987
1607138959.688749,1164,0.0009538075537420809
1607139270.866195,1182,0.0009514880948700011
1607139478.170823,1194,0.0009499118896201253
1607139495.500003,1195,0.0009497794089838862
1607139599.188267,1201,0.0009489813819527626
1607139633.754903,1203,0.000948714034166187
1607139719.976386,1208,0.0009480427834205329
1607140168.51044,1234,0.0009444859460927546
1607140203.065987,1236,0.0009442077134735882
1607140375.79762,1246,0.0009428069461137056
1607140565.424774,1257,0.0009412472718395293
1607140617.044993,1260,0.0009408185142092407
1607140668.603149,1263,0.0009403882431797683
1607140893.279775,1276,0.000938507029786706
1607141014.82252,1283,0.0009374827495776117
1607141118.472327,1289,0.0009365985170006752
1607141239.342808,1296,0.0009355596266686916
1607141343.082518,1302,0.0009346628794446588
1607141515.605335,1312,0.0009331554756499827
1607141601.991821,1317,0.000932395807467401
1607141619.304596,1318,0.0009322434198111296
1607141671.033949,1321,0.0009317852091044188
1607141774.749333,1327,0.0009308645385317504
1607141809.215952,1329,0.0009305563871748745
1607141861.152928,1332,0.0009300929377786815
1607141912.907572,1335,0.0009296280913986266
1607141964.584354,1338,0.0009291617898270488
1607141981.824213,1339,0.0009290060843341053
1607142294.233071,1357,0.0009261757368221879
1607142553.835521,1372,0.0009237783378921449
1607142813.669013,1387,0.0009213457815349102
1607142865.447838,1390,0.0009208550909534097
1607142882.710349,1391,0.0009206912363879383
1607142917.21674,1393,0.0009203630033880472
1607142934.471035,1394,0.0009201986831612885
1607143315.173836,1416,0.0009165441733784974
1607143401.315605,1421,0.0009157031890936196
1607143453.202322,1424,0.0009151967824436724
1607143522.410311,1428,0.0009145194781012833
1607143557.169135,1430,0.0009141798946075141
1607143626.449925,1434,0.0009134988649748266
1607143695.681098,1438,0.0009128154488280416
1607143764.867125,1442,0.0009121295879594982
1607144197.092752,1467,0.0009077880531549454
1607144214.332431,1468,0.0009076124406419694
1607144404.712719,1479,0.0009056706912815571
1607144544.1157,1487,0.0009042472229339182
1607144561.406385,1488,0.0009040686418302357
1607144613.41855,1491,0.0009035319089889526
1607144648.171522,1493,0.0009031733497977257
1607144665.493314,1494,0.0009029938373714685
1607144820.978624,1503,0.000901371706277132
1607144941.930856,1510,0.000900101731531322
1607145200.987614,1525,0.0008973561343736947
1607145218.267401,1526,0.0008971719071269035
1607145269.979896,1529,0.0008966184104792774
1607145684.329351,1553,0.0008921431726776063
1607145701.656487,1554,0.0008919548708945513
1607145736.085738,1556,0.0008915779180824757
1607145856.582926,1563,0.000890253868419677
1607145977.157786,1570,0.0008889228338375688
1607145994.384894,1571,0.0008887320873327553
1607146150.557463,1580,0.0008870091987773776
1607146219.489619,1584,0.0008862396935001016
1607146253.978105,1586,0.0008858541259542108
1607146322.937056,1590,0.0008850813028402627
1607146477.968706,1599,0.0008833340252749622
1607146598.793439,1606,0.0008819671929813921
1607146616.084005,1607,0.0008817713242024183
1607146702.200559,1612,0.0008807901176624
1607146840.348885,1620,0.0008792128064669669
1607146995.928651,1629,0.0008774276939220726
1607147013.283244,1630,0.0008772286819294095
1607147082.444954,1634,0.0008764311205595732
1607147168.965049,1639,0.0008754310547374189
1607147220.898497,1642,0.0008748293621465564
1607147255.39467,1644,0.0008744274964556098
1607147307.079521,1647,0.0008738237665966153
1607147358.804462,1650,0.0008732187561690807
1607147427.496597,1654,0.0008724101353436708
1607147565.27461,1662,0.0008707863744348288
1607147703.213266,1670,0.0008691538823768497
1607147772.31747,1674,0.0008683343767188489
1607147824.241242,1677,0.0008677183650434017
1607147945.238298,1684,0.0008662761538289487
1607148101.701533,1693,0.0008644121699035168
1607148171.433159,1697,0.0008635802660137415
1607148188.714083,1698,0.0008633719407953322
1607148205.976582,1699,0.0008631634991616011
1607148240.61668,1701,0.0008627462084405124
1607148292.30641,1704,0.0008621192537248135
1607148413.559825,1711,0.0008606517221778631
1607148569.889296,1720,0.0008587553747929633
1607148742.903049,1730,0.0008566357428207994
1607148812.101884,1734,0.0008557842229492962
1607148846.654338,1736,0.0008553576772101223
1607148898.495648,1739,0.000854716869071126
1607148985.119372,1744,0.0008536462555639446
1607149036.972452,1747,0.0008530023042112589
1607149054.248255,1748,0.0008527874015271664
1607149071.563,1749,0.000852572382427752
1607149157.905129,1754,0.0008514952496625483
1607149399.728755,1768,0.0008484621066600084
1607149555.416728,1777,0.0008464989950880408
1607149659.185656,1783,0.000845184491481632
1607149780.030402,1790,0.0008436451316811144
1607149797.332258,1791,0.0008434246992692351
1607149952.833426,1800,0.0008414352778345346
1607150074.818138,1807,0.0008398809586651623
1607150282.488154,1819,0.0008372020674869418
1607150403.745172,1826,0.0008356311591342092
1607150438.329595,1828,0.0008351811557076871
1607150507.38352,1832,0.0008342798100784421
1607150679.855415,1842,0.0008320177439600229
1607150697.117867,1843,0.0008317908504977822
1607150748.733661,1846,0.0008311095298267901
1607150835.027093,1851,0.00082997145364061
1607150904.114724,1855,0.0008290588157251477
1607151128.409275,1868,0.0008260794566012919
1607151180.227052,1871,0.0008253889973275363
1607151283.971093,1877,0.0008240049355663359
1607151301.239396,1878,0.0008237737929448485
1607151318.48389,1879,0.0008235425921157002
1607151908.17325,1913,0.0008156108087860048
1607152011.866486,1919,0.0008141970611177385
1607152132.831831,1926,0.0008125423919409513
1607152236.713158,1932,0.0008111196220852435
1607152305.928855,1936,0.0008101688581518829
1607152340.612759,1938,0.0008096927776932716
1607152375.176246,1940,0.0008092162315733731
1607152478.962169,1946,0.0008077839156612754
1607152530.990239,1949,0.0008070662152022123
1607152565.511572,1951,0.0008065871661528945
1607152617.428337,1954,0.000805867777671665
1607152669.354632,1957,0.0008051473996601999
1607152721.216537,1960,0.0008044259739108384
1607152876.71047,1969,0.0008022556430660188
1607152911.266192,1971,0.0008017721702344716
1607153119.154857,1983,0.0007988617871887982
1607153136.447923,1984,0.0007986185373738408
1607153153.80457,1985,0.0007983751711435616
1607153395.791183,1999,0.0007949566934257746
1607153465.275602,2003,0.0007939760689623654
1607153534.558969,2007,0.0007929936982691288
1607153603.601289,2011,0.0007920096395537257
1607153672.821964,2015,0.0007910238346084952
1607153707.346521,2017,0.0007905302918516099
1607153741.895167,2019,0.0007900362834334373
1607153881.252902,2027,0.0007880561170168221
1607153915.941692,2029,0.0007875600713305175
1607153967.863316,2032,0.000786815129686147
1607154019.701118,2035,0.0007860691985115409
1607154071.653672,2038,0.0007853223942220211
1607154106.331141,2040,0.0007848239620216191
1607154158.156705,2043,0.0007840755279175937
1607154487.565568,2062,0.0007793138502165675
1607154696.114619,2074,0.0007762873428873718
1607154713.597,2075,0.0007760344888083637
1607154730.993851,2076,0.0007757815183140337
1607154765.757039,2078,0.0007752752280794084
1607154783.142826,2079,0.0007750219665467739
1607154817.95077,2081,0.0007745150942355394
1607154852.786215,2083,0.0007740078144706786
1607154922.09254,2087,0.0007729920907877386
1607154991.312105,2091,0.000771974737290293
1607155077.99328,2096,0.0007707008044235408
1607155112.673802,2098,0.0007701905560679734
1607155234.452008,2105,0.000768401485402137
1607155286.848955,2108,0.0007676332606934011
1607155374.003766,2113,0.0007663508877158165
1607155443.163423,2117,0.0007653232314623892
1607155529.803696,2122,0.0007640364929102361
1607155564.386195,2124,0.0007635211222805083
1607155581.636216,2125,0.0007632632623426616
1607155841.363142,2140,0.0007593841874040663
1607155893.244612,2143,0.0007586057763546705
1607155945.0369,2146,0.000757826492190361
1607155962.217755,2147,0.0007575665367767215
1607156031.624532,2151,0.0007565258420072496
1607156066.392884,2153,0.0007560048834420741
1607156153.039499,2158,0.0007547009154222906
1607156291.227558,2166,0.0007526097469963133
1607156308.51669,2167,0.0007523478707298636
1607156377.945529,2171,0.0007512996671721339
1607156412.565019,2173,0.0007507750415243208
1607156447.411183,2175,0.0007502500084228814
1607156516.528012,2179,0.0007491988362744451
1607156689.893737,2189,0.0007465645321644843
1607156724.529949,2191,0.0007460365886799991
1607156759.2129,2193,0.0007455082377418876
1607156776.585161,2194,0.0007452439749613404
1607156845.992492,2198,0.0007441858761012554
1607156898.012931,2201,0.0007433913997374475
